,street,zipcode,price,sq,rooms,gestoffeerd,available,date added
https://www.woonnet.nl/huurwoning/amsterdam/1964_zeilstraat,Zeilstraat ,1075 SH,1185.0,50,1,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9304755_rozengracht,Rozengracht ,1016 NM,1300.0,30,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9305461_venetiestraat,Venetiëstraat ,1019 NJ,2400.0,120,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5951_willy-sluiterstraat,Willy Sluiterstraat ,1061 TJ,1030.0,86,2,Gestoffeerd,01-05-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9301585_nageljongenstraat,Nageljongenstraat ,1033 PA,1400.0,50,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9302864_hudsonstraat,Hudsonstraat ,1057 EG,1399.0,45,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5317_van-ostadestraat,Van Ostadestraat ,1074 VV,1100.0,29,1,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9288268_spiegelgracht,Spiegelgracht ,1017 JP,2250.0,90,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9288471_dani235l-stalpertstraat,Dani&amp;#235;l Stalpertstraat ,onbekend,2750.0,95,2,Beschikbaar per: 2020-04-17,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9700_douwes-dekkerstraat,Douwes Dekkerstraat ,1053 SW,1350.0,42,2,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9287407_anjeliersstraat,Anjeliersstraat ,1015 DS,1450.0,31,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9287945_vespuccistraat,Vespuccistraat ,1057 CJ,1500.0,58,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6122_keizersgracht,Keizersgracht ,1017 EB,1250.0,28,1,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8951396_de-clercqstraat,De Clercqstraat 111 - 3,1053 AJ,1850.0,100,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6334498_jan-bernardusstraat,Jan Bernardusstraat ,1091 TT,1495.0,40,1,Gemeubileerd,2021-06-23,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1166_keizersgracht,Keizersgracht ,1017 EB,1000.0,19,1,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6848943_transvaalkade,Transvaalkade ,1098 BD,1550.0,55,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4538596_barbusselaan,Barbusselaan ,1102 TS,1100.0,48,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8741_lorreinenstraat,Lorreinenstraat ,1055 DA,745.0,55,2,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4997_august-allebeplein,August Allebeplein ,1062 AA,1345.0,59,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8907873_marnixstraat,Marnixstraat ,1015 TW,2500.0,145,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7160_oudezijds-voorburgwal,Oudezijds Voorburgwal ,1012 EJ,1100.0,28,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9236716_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 SJ,2100.0,64,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9235110_kattenburgerstraat,Kattenburgerstraat ,1018,1400.0,52,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3835_barajasweg,Barajasweg ,1043 CP,955.0,36,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9235416_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 MJ,2250.0,90,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6293999_zeeburgerdijk,Zeeburgerdijk ,1093 SN,1500.0,87,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5463_singerstraat,Singerstraat ,1064 WP,575.0,20,1,Gemeubileerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9231177_frederiksstraat,Frederiksstraat 1 A- II,1054 LA,1500.0,45,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9232451_de-rijpgracht,De Rijpgracht ,1056,1625.0,55,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5081_govert-flinckstraat,Govert Flinckstraat ,1073 CE,1250.0,42,1,Gestoffeerd,01-05-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9232728_gaasterlandstraat,Gaasterlandstraat ,1079 PS,2650.0,118,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9227268_nieuwe-nieuwstraat-81,Nieuwe Nieuwstraat 81* ,1077 ZX,2250.0,107,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6137_markengouw,Markengouw ,1024 CZ,188.0,55,3,Gestoffeerd,30-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9228460_brouwersgracht,Brouwersgracht ,1015 GG,1700.0,55,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9219602_marnixstraat,Marnixstraat ,1015 TW,1800.0,63,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1857_schelluinenstraat,Schelluinenstraat ,1107 JD,1200.0,77,2,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9217981_ruyschstraat,Ruyschstraat ,1013 CD,1850.0,70,1,Gemeubileerd/gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9217718_bilderdijkstraat,Bilderdijkstraat ,1052 NA,1500.0,60,2,Beschikbaar per: 2020-05-01,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8993_wijenburg,Wijenburg ,1082 VZ,687.0,67,3,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4323_senecastraat,Senecastraat ,1064 ZK,1017.0,59,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9215327_leliegracht,Leliegracht ,1015 DE,2000.0,95,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6605_rijswijkstraat,Rijswijkstraat ,1062 EV,729.0,23,1,Gemeubileerd,01-05-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9202322_valkenburgerstraat,Valkenburgerstraat ,1011 MG,2700.0,100,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9202328_amstelveenseweg,Amstelveenseweg ,1054 MB,2750.0,170,4,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2914_juliana-van-stolbergstraat,Juliana van Stolbergstraat ,1055 RM,1350.0,51,1,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9202222_van-woustraat,Van Woustraat ,1017 ZN,1750.0,65,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9202253_keizersgracht,Keizersgracht ,1015 CD,1750.0,55,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7828_johan-huizingalaan,Johan Huizingalaan ,1065 JG,583.0,80,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9201876_kromme-waal,Kromme Waal ,1011 BT,2050.0,80,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9201578_wielingenstraat,Wielingenstraat ,1078 KK,1629.0,83,2,Kaal,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6905_assumburg,Assumburg ,1081 GC,625.0,100,4,Gestoffeerd,15-04-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9201646_ookmeerweg,Ookmeerweg ,1068 AL,1369.0,97,2,Kaal,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7814969_herenstraat,Herenstraat 5 H,1015 BZ,2950.0,999,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2199_kanaalstraat,Kanaalstraat ,1054 XA,1300.0,35,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5557_dr-h-colijnstraat,Dr. H. Colijnstraat ,1067 CP,1120.0,102,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9197878_onsenoort,Onsenoort ,1083 BW,1800.0,80,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8933_heathrowstraat,Heathrowstraat ,1043 CE,850.0,21,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9190803_violettenstraat,Violettenstraat ,1015 NP,1750.0,50,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9195797_andreasplein,Andreasplein ,1058 EV,2499.0,165,3,Kaal,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7155_maassluisstraat,Maassluisstraat ,1062 GZ,700.0,80,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9196694_ijdoornlaan,Ijdoornlaan ,1121 DS,1450.0,120,2,Kaal,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9184535_meerhuizenstraat,Meerhuizenstraat ,1078 TR,1700.0,80,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8807_leusdenhof,Leusdenhof ,1108 DR,1100.0,91,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9184565_wamberg,Wamberg ,1083 CT,2700.0,130,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9184892_ceintuurbaan,Ceintuurbaan ,1072 ER,2350.0,100,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7929_amstelkade,Amstelkade ,1078 AE,1020.0,55,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9184949_arent-janszoon-ernststraat,Arent Janszoon Ernststraat ,1083 GP,2150.0,88,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9184232_balthasar-floriszstraat,Balthasar Floriszstraat ,1071 XA,2500.0,100,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4699_albert-cuypstraat,Albert Cuypstraat ,1073 BK,1295.0,35,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/630652_kromme-waal,Kromme Waal ,1011 BT,1950.0,80,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9178451_eerste-helmersstraat,Eerste Helmersstraat ,1054 HK,1900.0,55,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6691_roerstraat,Roerstraat ,1078 LR,750.0,90,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9167863_leerdamhof,Leerdamhof ,1108,1650.0,92,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9165192_bachplein,Bachplein ,1077 GH,2000.0,85,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4942_van-spilbergenstraat,Van Spilbergenstraat ,1057 RR,1120.0,24,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6293687_prinsengracht,Prinsengracht ,1015 NA,2500.0,110,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8666_nieuwendijk,Nieuwendijk ,1012 ML,1300.0,50,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5051_raamstraat,Raamstraat ,1016 XL,900.0,25,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3549_eerste-van-swindenstraat,Eerste Van Swindenstraat ,1093 GB,1405.0,68,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6627912_binnenkant,Binnenkant ,1011 BG,2150.0,110,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7343_barajasweg,Barajasweg ,1043 CP,505.0,20,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8253_jan-vrijmanstraat,Jan Vrijmanstraat ,1087 NB,1190.0,79,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9135750_marco-polostraat,Marco Polostraat ,1056 DS,1750.0,51,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5991_uiterwaardenstraat,Uiterwaardenstraat ,1079 CE,1295.0,40,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8940838_wittgensteinlaan,Wittgensteinlaan ,1062 KA,1750.0,95,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9134008_marco-polostraat,Marco Polostraat ,1056 DS,1750.0,51,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3568_august-allebeplein,August Allebéplein ,1062 AB,1295.0,45,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9116739_nieuwe-prinsengracht,Nieuwe Prinsengracht ,1018 EL,1850.0,60,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9115380_overtoom,Overtoom ,1054 JD,1925.0,74,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3550_gustav-mahlerlaan,Gustav Mahlerlaan ,1082 MK,1200.0,40,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9112691_houtrijkstraat,Houtrijkstraat ,1013 DV,1900.0,51,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9108863_valkenburgerstraat,Valkenburgerstraat ,1011 NC,2450.0,123,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7464_gerrit-mannourystraat,Gerrit Mannourystraat ,1062 LC,583.0,110,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9109242_keizersgracht,Keizersgracht ,1017 DM,1650.0,49,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9099635_brenner,Brenner ,1060 NT,2000.0,130,4,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8922_zuiderzeepark,Zuiderzeepark ,1024 MG,1250.0,82,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9993_aalbersestraat,Aalbersestraat ,1067 GG,1150.0,67,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9095319_jan-van-zutphenstraat,Jan Van Zutphenstraat ,1069 RS,1310.0,73,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6523_staalmeesterslaan,Staalmeesterslaan ,1057 PG,1170.0,85,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9092000_jan-van-zutphenstraat,Jan Van Zutphenstraat ,1069 RS,1440.0,97,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9092062_spiegelgracht,Spiegelgracht ,1017 JP,2995.0,80,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6032_kerkstraat,Kerkstraat ,1017 GC,850.0,25,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9092877_van-tuyll-van-serooskerkenplein,Van Tuyll Van Serooskerkenplein ,1076 LX,1700.0,60,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9082773_lumeijstraat,Lumeijstraat ,1056 VZ,1900.0,74,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2293_eastonstraat,Eastonstraat ,1068 JA,525.0,8,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9080695_westerdok,Westerdok ,1013 AZ,2950.0,110,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8985770_de-lairessestraat,De Lairessestraat ,1075 HM,1650.0,55,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9726_groenhoven,Groenhoven ,1103 LR,550.0,13,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8841822_kuilsenhofweg,Kuilsenhofweg 39,1104 PJ,1350.0,70,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8840258_annie-romeinplein,Annie Romeinplein 18,1103 JL,1500.0,80,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1532_staalmeesterslaan,Staalmeesterslaan ,1057 NG,1375.0,95,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8616138_hofgeest,Hofgeest 118,1102 EG,1250.0,65,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9076165_rondeel,Rondeel ,1083 MA,1850.0,100,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3234_jan-theuniszhof,Jan Theuniszhof ,1065 VB,1020.0,67,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9076448_volewijkshof,Volewijkshof ,1031 AH,1675.0,88,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9078854_van-heenvlietlaan,Van Heenvlietlaan ,1083 CR,2395.0,117,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9958_boeninlaan,Boeninlaan ,1102 TH,600.0,16,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9064751_pascalstraat,Pascalstraat ,1098 PB,1875.0,95,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9054231_lange-leidsedwarsstraat,Lange Leidsedwarsstraat ,1017 NR,1750.0,38,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2357_tweede-schinkelstraat,Tweede Schinkelstraat ,1075 TN,450.0,14,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9054544_da-costakade,Da Costakade ,1052 SE,1850.0,79,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9054874_boutenburg,Boutenburg ,1068 XZ,1650.0,65,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6701_borggraaf,Borggraaf ,1083 AL,1250.0,55,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9058603_oostelijke-handelskade,Oostelijke Handelskade ,1019 BX,2500.0,100,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9052281_bijlmerdreef,Bijlmerdreef ,1102 CT,1850.0,80,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7740_naritaweg,Naritaweg ,1053 BX,505.0,20,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9053001_amstelveenseweg,Amstelveenseweg ,1054 MB,2150.0,85,2,Beschikbaar per: 2020-05-01,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9048106_speerstraat,Speerstraat ,1076 XM,1900.0,46,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6901_hoogoord,Hoogoord ,1102 CA,500.0,100,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7349220_elzenhagensingel,Elzenhagensingel ,Netherlands,2950.0,155,5,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4023496_koninginneweg,Koninginneweg ,1071 HZ,1750.0,73,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2716_herengracht,Herengracht ,1015 BK,1250.0,18,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9044327_lange-leidsedwarsstraat,Lange Leidsedwarsstraat 32 - B,1017 NL,1550.0,55,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9031600_van-heenvlietlaan,Van Heenvlietlaan ,1083 CM,2150.0,121,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2778_overpeltstraat,Overpeltstraat ,1066 PS,1025.0,94,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1654_mt-lincolnweg,mt. Lincolnweg ,1033 SN,945.0,51,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1594_heverleestraat,Heverleestraat ,1066 JJ,1135.0,95,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6071_admiraal-de-ruijterweg,Admiraal De Ruijterweg ,1055 ND,1500.0,56,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9014569_boris-pasternakstraat,Boris Pasternakstraat 483,1102 TE,1350.0,70,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8997636_haarlemmermeerstraat,Haarlemmermeerstraat ,1058 JP,1599.0,62,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9098_s-f-van-ossstraat,S. F. van Ossstraat ,1068 JS,675.0,12,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8997216_karperstraat,Karperstraat ,1075 LB,1750.0,98,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8996544_davisstraat,Davisstraat ,1057 TE,1625.0,57,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8217_amaliastraat,Amaliastraat ,1052 GN,1300.0,60,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8996137_van-bossestraat,Van Bossestraat ,1014 BE,1550.0,49,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8994627_prinsengracht,Prinsengracht ,1015 NA,3000.0,80,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1974_kastelenstraat,Kastelenstraat ,1082 EB,1150.0,51,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6291449_dirk-hartoghstraat,Dirk Hartoghstraat ,1013 PB,1450.0,35,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8994341_korte-prinsengracht,Korte Prinsengracht 2C,1013 GS,2250.0,50,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3973_delflandlaan,Delflandlaan ,1062 EB,980.0,50,1,Gestoffeerd,01-09-2020,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8988694_jan-van-zutphenstraat,Jan Van Zutphenstraat ,1069 RR,1695.0,113,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8977693_omval,Omval ,1096 AA,1950.0,85,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9478211_binnenkant,Binnenkant ,1011 BG,1950.0,2,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4313_august-allebeplein,August Allebeplein ,1062 AA,1350.0,45,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8976444_schaarsbergenstraat,Schaarsbergenstraat ,1107 JR,1575.0,72,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9547_brigantijnkade,Brigantijnkade ,1086 VB,925.0,20,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8948995_tweede-jan-van-der-heijdenstraat,Tweede Jan Van Der Heijdenstraat ,1015 CJ,2400.0,96,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8957355_cornelis-dopperkade,Cornelis Dopperkade ,1077 JE,2275.0,108,3,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9481_carolina-macgillavrylaan,Carolina MacGillavrylaan ,1098 XB,1250.0,79,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8946561_overschiestraat,Overschiestraat ,1062 HN,1550.0,65,2,Per direct beschikbaar,gratis!</span>,01-04-2020
